"export-world data (NetLogo 5.0.5)"
"CrowdFlow.nlogo"
"05/17/2014 00:06:50:332 -0600"

"RANDOM STATE"
"0 0 -1727483681 123 0.0 false -1664909739 -886785748 232274637 1596343437 264137133 -1464425241 291515493 -1028709966 443452031 -731181647 -365528653 1195439437 -1777190258 -1111404533 27947684 -642944989 1490165949 1750774233 -585432069 -548300670 -1976346591 78995546 -1632309805 -1216437459 -1391985280 -144398359 1913736107 7043162 1273217058 179742666 -2132930737 -1281644149 393505662 -2000510924 -446144420 -1150763188 469863331 65031254 -1111859968 357423454 1921163195 1416831673 180742519 -1687862030 1156213523 -1342310054 -1788357136 -1201972067 335944973 739118901 1693052273 -131450263 1787016824 -1188087020 -194978200 260362850 -1560390303 1046657237 -608508821 -1272546293 1448483996 695746345 -2131253083 -899193815 -567864198 1711701937 1706756738 -883831062 -958372777 501048055 -223634355 -1770588653 -1537293348 -1251254852 108387183 -1149606772 -1374712308 1505783607 63195174 1132469941 459633408 1252807474 1498847592 -1928936857 1661356566 -2134471682 -476033568 -284775463 -758037894 -144150333 869354837 1711661755 -1059908535 -1927920837 -2020099123 -1392618752 195343737 328674725 -1624470392 -1914539397 1725783111 1822795918 -26102332 -1707781259 1893409745 -846614248 1509775354 141442208 -1314320289 520617329 -1065431465 -1858722512 -1926008044 -1074409143 177611514 403245884 772357571 2123760965 593757977 -878811508 -599686770 599954912 -761220625 2133170150 1280144891 1047814283 -46715733 -1945415818 -418805285 -868976041 1514979683 1000952539 -450552069 -1730858081 -804570281 -2001396442 -1959231156 -1485670374 788375134 449279500 -840121369 73218557 -744002641 1725659231 1195034144 -218046434 -459421658 -395947448 1062913547 -1496284554 -1555388715 1735196675 1223377813 751009731 -367332389 -921001084 270683685 1294554416 55518808 687458899 1643676892 751398305 -21965679 -9354725 108979406 -1087649670 808957192 -281485821 710323771 -1638223284 -1986737110 -1135336644 -754674505 1819536633 1752131815 1357236213 1306643806 568771400 -1765656009 -1230691591 2023372658 -1096954401 -1814970619 2022296460 1448204738 1850383780 10688203 1650708705 1197927933 -1143803868 344189463 -176120425 1985465866 1050198145 -1935943866 1990932408 319342899 -1248877890 -1904974091 1219503385 396952983 -1297249458 -339995210 1814924726 408238028 2027871399 -551741288 -2054332383 1005813169 1049287513 -133559948 -1187180774 -1943129196 -966386776 1663384866 744200520 -42938537 1605226036 1375157324 -2111939894 -37641439 2019009211 -147978343 1026101545 -1351263262 -913877651 249727311 20056279 1377406695 718362809 -188715458 197133575 726593712 -198000760 -552355526 -1435779273 88462226 960073226 841383392 134915723 -1537570976 1592164284 -796832987 -2138069785 -1793930162 -1732215884 -1256249380 2066253365 -1951984595 -776898672 -1340600970 -857527273 1482685004 -636022096 1299727958 469958259 275961431 -504856531 -1833774091 1204840199 884494647 1176754646 822533698 -497372334 -856994167 1675048716 -1154201666 1634979338 -1851063844 232372904 1687935261 969313949 1788607615 1098114697 -507391482 -1502011139 -905932882 718698738 -1101319722 798549017 -939958421 -1043002355 -1415906335 -1205630475 841168058 575502565 1144149838 1390072529 18624913 2111536887 -1182285732 -963454707 545618250 340676002 1966820595 -387563186 -2026476868 -1972400907 -1864331811 -929375196 221041348 2091572670 -2130476247 -225326501 1899766928 -1068547638 -2063421064 1728301182 -517607982 1232842938 239284970 -1486527991 1365041837 -1690398318 -1571596584 -1221140000 1956268345 988994861 2054958261 -71956141 1276403094 -138324650 -635122128 -1352861451 907687153 93616810 -2086710848 -357643076 1056904948 -1052591218 1288914582 -375678902 -1175925161 -974971235 -1825913559 -1783943310 -953238460 -563349475 1087329944 1114943604 -1536340474 1250346521 -1745240358 1950407157 982060731 -862246982 -65656649 572922196 1140147920 -1988168641 1167120823 -1890944583 -2095290103 -572969770 -71797244 -1781411337 -286607082 4991612 917622743 -1588967063 1244657100 2042683787 1956911086 -553575734 931128829 260215686 66471433 1317839338 -1908140862 -285870493 2042672134 -1126877639 -2043289418 -100974238 -326753915 -1520007427 -1583761432 1792614816 -415568587 -165532510 409115361 689248372 -136485449 1157015589 1699849473 509274236 -1618948725 -1282879278 -2115047473 133877232 1211266858 -778884585 1338526500 714013774 -1033682519 2086594050 1520369395 -932087109 915675721 -1207472459 -2121569941 -1475150321 72817666 671934909 -697844137 633078767 24423168 -1830263277 1564492656 -537924375 1092674474 -850604282 789243975 -1421177846 -1311994195 -1254155716 1762822162 1463874163 732573654 -721570194 -1749944691 2094998629 -213103795 -2023359989 -220998645 -724208261 -657186310 1160751093 -660191670 871791534 -745415615 2145144026 508635240 -319891781 1852135377 335232903 861894986 -612996574 -644553085 -1769330092 1716159184 1786662795 131582992 1912724904 -3306950 1557012939 -941733839 -493928206 -1213901016 420884257 325967605 -316936589 -1149048285 2115745195 89170689 1316091814 480781808 63632668 -463169886 594694627 -1068939881 -2122035234 -645627663 -674709866 363338013 -909064471 192072638 964199826 1330218906 -814246695 664556712 1158917670 1358391725 -1851937377 256139609 465430646 1811176422 -1869401466 -1036485751 -1003095529 -2120291032 67539603 -730264360 1894996757 -1956329462 1851368198 -590992559 1415268262 -1190269573 -1344170996 -1130254184 -460925067 2003716269 -2146732247 -362068080 -434440080 244275671 -44538714 -1766544513 185719333 230467614 -424735240 -2074249462 -1676754334 1206175529 -1863673027 -1517481139 1829207462 876686589 958474964 1788507704 549553356 -713927531 1139082541 1321760394 88381242 -1981487359 -630905426 1853576387 821295430 724295750 -1217213830 -735181632 1988459436 -292401026 -1260843655 744375753 -76164626 781368622 282688407 -1650375395 -484394594 677380175 -1556733503 392222825 907759571 552284735 -10006498 -59793450 -1609201751 553141714 1914469912 336887512 1346358516 1916764953 892749745 -372991628 -1801539508 1015243095 -1960574522 -1085405246 449128837 631957958 -144171131 -875380358 1049753153 -1013437312 -1919613468 -1670557367 -1528602731 89381989 -445407056 -499091965 1866655445 498903624 530195853 -49132481 606315443 -2080402592 1494787691 -315574668 135612443 354703002 1737223861 563784165 2000917457 -613983386 1296189792 20186245 1493017593 -1488407417 138193099 -1332142583 1507110576 1189824438 -361202041 -1633012610 -567974982 -76354370 2068968214 -998072553 815131406 237624705 354547084 299098969 1622734602 1604354987 702873198 -102111711 335000657 792159680 138569776 -1952335051 675232019 -208836579 406877077 -142509358 -2070632688 -612066472 -421508002 1939603555 1475776527 947463280 1824275841 -1756625168 890808527 -1955253556 1024116952 1353948859 -831914052 -774773753 -75640788 1533326091 -1913130746"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","boundary-elevation","boundary-pcolor","default_export_path_name","default_import_path_name","fill-percent","fill-room","original-people-count","panic-level","path-pcolor","pheremone-decay-prob","prob_max","ptch-size","sink-elevation","sink-pcolor","source-elevation","source-pcolor"
"0","34","0","54","0","nobody","180705","""NEITHER""","0","1000","130","""../patches/Room1d_34x54.csv""","""../patches/Room1d_34x54.csv""","0.5","false","0","10","15","0.5","1","11","1.0E-4","11","1","19"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","previous-patch","target-patch","previous-patch-x","previous-patch-y"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","boundary?","sink?","source?","sink-distance","pheremone-level"
"0","54","130","""""","9.9","true","false","false","1000","0"
"1","54","130","""""","9.9","true","false","false","1000","0"
"2","54","130","""""","9.9","true","false","false","1000","0"
"3","54","130","""""","9.9","true","false","false","1000","0"
"4","54","130","""""","9.9","true","false","false","1000","0"
"5","54","130","""""","9.9","true","false","false","1000","0"
"6","54","130","""""","9.9","true","false","false","1000","0"
"7","54","130","""""","9.9","true","false","false","1000","0"
"8","54","130","""""","9.9","true","false","false","1000","0"
"9","54","130","""""","9.9","true","false","false","1000","0"
"10","54","130","""""","9.9","true","false","false","1000","0"
"11","54","130","""""","9.9","true","false","false","1000","0"
"12","54","130","""""","9.9","true","false","false","1000","0"
"13","54","130","""""","9.9","true","false","false","1000","0"
"14","54","130","""""","9.9","true","false","false","1000","0"
"15","54","130","""""","9.9","true","false","false","1000","0"
"16","54","130","""""","9.9","true","false","false","1000","0"
"17","54","130","""""","9.9","true","false","false","1000","0"
"18","54","130","""""","9.9","true","false","false","1000","0"
"19","54","130","""""","9.9","true","false","false","1000","0"
"20","54","130","""""","9.9","true","false","false","1000","0"
"21","54","130","""""","9.9","true","false","false","1000","0"
"22","54","130","""""","9.9","true","false","false","1000","0"
"23","54","130","""""","9.9","true","false","false","1000","0"
"24","54","130","""""","9.9","true","false","false","1000","0"
"25","54","130","""""","9.9","true","false","false","1000","0"
"26","54","130","""""","9.9","true","false","false","1000","0"
"27","54","130","""""","9.9","true","false","false","1000","0"
"28","54","130","""""","9.9","true","false","false","1000","0"
"29","54","130","""""","9.9","true","false","false","1000","0"
"30","54","130","""""","9.9","true","false","false","1000","0"
"31","54","130","""""","9.9","true","false","false","1000","0"
"32","54","130","""""","9.9","true","false","false","1000","0"
"33","54","130","""""","9.9","true","false","false","1000","0"
"34","54","130","""""","9.9","true","false","false","1000","0"
"0","53","130","""""","9.9","true","false","false","1000","0"
"1","53","19","""""","9.9","false","false","true","1","0"
"2","53","18.449737618905164","""""","9.9","false","false","false","0.9042953926892575","-0.010352815320067876"
"3","53","18.119870657770196","""""","9.9","false","false","false","0.846881320812027","-0.01656723563268014"
"4","53","17.894789932362837","""""","9.9","false","false","false","0.8076670145974253","-0.020812523778363238"
"5","53","17.728165430540823","""""","9.9","false","false","false","0.7786449456615973","-0.02396985766951377"
"6","53","17.598322981174814","""""","9.9","false","false","false","0.7559867556735277","-0.026429822033065275"
"7","53","17.49403234660542","""""","9.9","false","false","false","0.737772501209453","-0.028408185477443674"
"8","53","17.408795579741124","""""","9.9","false","false","false","0.7228962953398285","-0.03003768579539252"
"9","53","17.338402414117922","""""","9.9","false","false","false","0.7105768259818303","-0.03137641909351499"
"10","53","17.280293216148408","""""","9.9","false","false","false","0.7004316979445034","-0.03248816053106902"
"11","53","17.232461572138348","""""","9.9","false","false","false","0.6920494408273082","-0.03339821556174333"
"12","53","17.193642774816325","""""","9.9","false","false","false","0.685231328110782","-0.03414664974712678"
"13","53","17.163019230148326","""""","9.9","false","false","false","0.679888318839082","-0.0347327360102573"
"14","53","17.13975256072366","""""","9.9","false","false","false","0.6758042613894583","-0.0351774206142752"
"15","53","17.123501062902708","""""","9.9","false","false","false","0.6729761354638994","-0.03549708933425757"
"16","53","17.113795036565943","""""","9.9","false","false","false","0.6712552403532661","-0.03567652064117879"
"17","53","17.110612577522357","""""","9.9","false","false","false","0.6707051626205361","-0.035743558914665935"
"18","53","17.11385592245209","""""","9.9","false","false","false","0.6712919442297155","-0.03567927051705543"
"19","53","17.12348488021081","""""","9.9","false","false","false","0.6729663760047307","-0.03549105152590019"
"20","53","17.139733494092415","""""","9.9","false","false","false","0.6757927614504956","-0.03517595747398201"
"21","53","17.16301055903367","""""","9.9","false","false","false","0.6798830843270371","-0.03472651693922737"
"22","53","17.193727144440583","""""","9.9","false","false","false","0.6852821838418289","-0.03414584273014739"
"23","53","17.232449884169853","""""","9.9","false","false","false","0.692042384516559","-0.033392521091691364"
"24","53","17.280299425323395","""""","9.9","false","false","false","0.7004354303129214","-0.032479482272450975"
"25","53","17.338408670996667","""""","9.9","false","false","false","0.7105805860173514","-0.03137026026034236"
"26","53","17.408801959105876","""""","9.9","false","false","false","0.722900128469492","-0.03002300146445841"
"27","53","17.494061565079623","""""","9.9","false","false","false","0.7377901033484561","-0.02840777391690344"
"28","53","17.59836984058312","""""","9.9","false","false","false","0.7560149944875222","-0.026423014694193076"
"29","53","17.72817294690122","""""","9.9","false","false","false","0.7786494645199262","-0.023961654992426567"
"30","53","17.894841168300562","""""","9.9","false","false","false","0.8076978943676619","-0.02081240535090237"
"31","53","18.11986767147754","""""","9.9","false","false","false","0.8468795102034617","-0.016561237267311287"
"32","53","18.449729651005743","""""","9.9","false","false","false","0.9042905817459816","-0.010349168034473106"
"33","53","19","""""","9.9","false","false","true","1","0"
"34","53","130","""""","9.9","true","false","false","1000","0"
"0","52","130","""""","9.9","true","false","false","1000","0"
"1","52","18.44562755688364","""""","9.9","false","false","false","0.9036395741374942","-0.01040856079841941"
"2","52","18.229342198945297","""""","9.9","false","false","false","0.8660048572557457","-0.014484687282693668"
"3","52","18.01512357246845","""""","9.9","false","false","false","0.8287051609753987","-0.01852631861902094"
"4","52","17.836513030065777","""""","9.9","false","false","false","0.7975828957269968","-0.02190047803289581"
"5","52","17.691383378084808","""""","9.9","false","false","false","0.7722810667138386","-0.024647466953841495"
"6","52","17.57285548506128","""""","9.9","false","false","false","0.7515936576197585","-0.026897069915162573"
"7","52","17.47518753496599","""""","9.9","false","false","false","0.7345604934611424","-0.02875013810114558"
"8","52","17.39400865324829","""""","9.9","false","false","false","0.7203737281256322","-0.03029644929368309"
"9","52","17.326337886424945","""""","9.9","false","false","false","0.7085347826668142","-0.031589479401198425"
"10","52","17.270015662188953","""""","9.9","false","false","false","0.6986688270243719","-0.03266622837230673"
"11","52","17.223526196210372","""""","9.9","false","false","false","0.6905320021441363","-0.033559836407034194"
"12","52","17.185739068052577","""""","9.9","false","false","false","0.6839319901125519","-0.034278395419309604"
"13","52","17.155733745321825","""""","9.9","false","false","false","0.6786724061679162","-0.034860430223731406"
"14","52","17.13294271061881","""""","9.9","false","false","false","0.6746721106716991","-0.03528820989138352"
"15","52","17.11695559141852","""""","9.9","false","false","false","0.6718689046489739","-0.035600226499971216"
"16","52","17.107449019537285","""""","9.9","false","false","false","0.6701914606965724","-0.03578891367461286"
"17","52","17.104362612672272","""""","9.9","false","false","false","0.6696743101136613","-0.03584394934893331"
"18","52","17.1074703096231","""""","9.9","false","false","false","0.6702042940638799","-0.03578243780961708"
"19","52","17.116940435322558","""""","9.9","false","false","false","0.6718597641454531","-0.035595174335699066"
"20","52","17.132957700953327","""""","9.9","false","false","false","0.6746811428098471","-0.035295036772018666"
"21","52","17.15568435204032","""""","9.9","false","false","false","0.6786426212852741","-0.03485775061355271"
"22","52","17.18572099011822","""""","9.9","false","false","false","0.6839210826818909","-0.03427766333133275"
"23","52","17.22352598670757","""""","9.9","false","false","false","0.690531865416041","-0.03355223827247572"
"24","52","17.270039720803666","""""","9.9","false","false","false","0.6986833204048539","-0.03266241382389305"
"25","52","17.326347554971996","""""","9.9","false","false","false","0.7085405992396079","-0.031586038184476736"
