"export-world data (NetLogo 5.0.5)"
"CSD.nlogo"
"05/15/2014 21:17:56:373 -0600"

"RANDOM STATE"
"0 0 -1727483681 607 0.0 false -1909900104 56659575 -1702357502 -840226236 -281330592 -472841220 -1660537033 -895132668 325958765 1766502059 -252355367 -1753483106 1288929215 -246389448 -528336065 -576374879 -1363064086 -963132030 -1472166050 -333456516 -1817773712 -53317815 -1492155023 513653713 -965934819 -885042681 -2143458359 1377939778 -1797008537 1448556687 -2013040128 -1424344417 1031630044 -736398508 -1692930545 1457390707 -831482651 -1351842356 1497061733 557321320 2033999651 -845061417 -855528324 754940669 -825493132 -2004665428 -447006339 -1161255614 511754262 946616663 1514000187 935691712 -205515141 40971822 -192346376 1712838968 167400507 1111860285 -1306116170 -1465842659 1091601286 -1492405213 -1758270711 1086250023 1296486711 1637989318 626656924 1028271342 1662153462 1747662057 1418655677 656078611 297313619 473441514 -1578755788 -1578749343 -2072194125 -604002721 1077510973 561101034 105320871 2129358317 140641626 2030338976 -1268315755 -1510607291 -436486678 536032374 2100855990 -931477164 -1769360208 1415988531 1649559832 557665952 -499779435 192779354 1182408682 -1971383581 -825503500 -460362941 1308441749 337106832 214961098 -2043916854 -840923220 -1057258164 -1625180528 -1814147088 -1819813319 -66827084 340786079 -18054993 2078342984 -591483588 -619575658 699958624 -1366270684 205598019 -2099597666 -367899941 1869447376 378395995 -625908262 -684851566 -763425866 -1073418239 1139959923 -700905054 368496690 -399157339 -853508495 493067415 -1682340181 1947562447 -1310783880 -2068226164 -497857651 -871194866 -911223536 -1823485439 -354750318 -449278097 -610574067 -375923615 -100193696 497310274 289640572 -1195402128 -1153291534 1477456465 952771279 -655112723 -1325978488 1153624860 -404534886 1832121334 625125791 2065355929 -1389552478 -1475713770 1063345722 -668135419 987052808 1431033077 -874746059 1078297516 -1679707726 19839659 881283517 -1465116017 1290052477 -667121463 -1403690504 259364858 2136462589 -1313340892 1803852595 316273365 -409012705 -599193396 -1839392322 -768051779 1415388772 -117188147 -1965981462 -80695145 263855914 -1569130845 1001443536 1424446857 578434163 -865421481 -1807827217 -807735345 -1915489450 1800399073 -604159061 150121150 206115361 -1941567755 -948352205 608774901 4479707 1405078772 1606314790 -792758944 1975583741 -659568637 2120900773 1013100958 -1785573136 2110300225 1499814841 -1850301809 1460260843 -442156754 -842196976 -2109198479 1876838477 686478445 -1339764392 -2133778415 21256649 -1467262106 1019864086 -1887083345 1510634873 1084911266 1000250746 -1919737405 670945007 -593200000 118700242 -1704226521 -730583239 912489144 1558944704 1966742288 1058124944 1646092933 -1670896188 -1247465538 1334588153 167875211 -678917242 1170356352 784918009 -840295936 93046306 -812409337 236291352 56547080 510048516 632315262 -1205077345 239744831 43676863 1107160474 370272909 284120096 167892628 764126911 -1507692397 -1421678232 67215788 1126205699 1579360623 146941190 439183065 -1920254935 1631510981 -1812296004 2030952596 464839624 -856011856 331201798 -1167727313 -1518697020 1235058956 -1307570697 -1822977263 -1213539462 -315825884 57169388 -371659142 259904610 1566429918 206603047 -1359373935 -1198924673 610365913 174364171 -1033369576 82739115 -1427290277 -599820438 1896515714 -19080168 721709175 1813523056 -1014956092 1762412977 -1114308320 -1703174115 -1609690427 563585926 -679273764 -60327922 50604888 774613286 982472387 1904979229 1631555816 -925831639 574311674 -1727684697 -704153816 138141229 -1367077163 975087976 -2064043729 -1859785220 237299157 -1261610265 2089469694 623879063 523021445 689763380 -2044297392 139446006 -1772191861 200546788 1918585437 -1833366640 904365090 -107466637 -923506261 -156125114 64074746 -1435588262 -564399559 307480267 2141829151 -1940262472 1944710259 -754329092 1913597088 351979105 2004019618 310064989 -1463063832 1050654841 -1613475029 -185630878 1156436516 1357373566 1320781613 -447111506 1187360193 1742595265 -1316926894 -589204126 -1877292182 997868768 1507350221 1651333737 1992934442 521020976 -602132119 -964118747 1517599142 1541209828 1953056083 -1799668607 -1633951428 -781965421 -82544922 -1682415658 2118945664 -181805019 2001954539 1177350583 -121756471 -1212257188 2139610223 1952128964 811609169 1419863405 323289551 -1860446916 -606034797 412260102 2126460811 149874186 452874416 -1539158120 9299580 58017718 1672414834 -49681737 -886773624 -1139431552 1563797057 1498434090 1756998862 -712757765 622027578 -1666986522 445183016 -1553090331 -970624791 -107230811 -1255721655 -1467228970 -1444109337 1858044095 -1994460567 -1566061659 74780754 -26633783 733337544 1703568684 1235643924 -150289324 -2126651391 -238213918 -1066080851 -1974637033 -1241352587 932693680 141313765 354387661 -1433516595 -1134201137 503600142 1944986402 -116728760 -340527605 1841921017 -509736207 1812197061 65405163 -1313776473 -764228084 -1273974169 2031804915 104034864 866190582 -278366667 2135992231 1940404242 1477976193 -240533897 302491481 2020304667 -215138169 -913421768 1268610259 -314157946 362247644 1978206630 1960766293 -684198205 1259619903 306343569 -701660551 -1724762725 -1580531666 -614181303 -1547975670 1330460669 2127285080 519329613 1590874912 1104013439 49813100 -1799884625 -904892877 -114457652 476629905 268100392 -1112092355 -1007747259 11053689 1531693606 1154450470 136093846 1162485086 -1003185985 -807735840 1312950974 -480812012 -15199182 -2075576273 1539874796 -2020654930 -1431857244 2116320765 -1873219840 -1779164704 -337745747 1612588800 1591585758 -2114130694 -66213994 -704154601 -333248506 1935275260 -903150879 -383389772 -2062630374 729192086 -1183488947 2124753975 -1159703123 1577898234 316687044 364007466 1480313501 -1870741288 -205696634 -286082327 -1844354044 -1001159029 -1841608660 731040517 1238303849 1729203648 1206941003 260003725 1254278317 -2038320744 -802370191 -1528632351 -848926996 877996504 -2096324643 -899283868 -179701060 -131720387 294668162 -211081290 -1040207254 1594708428 1412169525 -717876134 -526578276 -1174073774 -1751669718 600311902 -103991957 1021511597 -1797920019 1071242842 -1901450271 -1607042019 560116106 -851525984 880968836 -1897376794 -702514849 1174917356 -324917548 -496390232 -1063440313 -253058184 -1795819975 556192350 -1119766847 -247127197 -2103727286 1091855156 -1749369604 879230061 1486663194 364882666 -765527065 61810882 1709697146 1941711156 415506928 -276696160 1135991561 -800802128 357902293 -2028391186 -1279465311 -1113045323 1581306388 1138500831 -1205082077 -714359670 1825929978 1925983016 -1977384209 -885242890 -550235963 -1475791055 -136877633 -490038211 -1562127818 592131888 -1770215005 1350253802 -705296866 -694951312 -1882944784 -709951491 1691389363 1480527521 -1866238272 -1031207527 699106265 -1681421854 1506731123 -1274912479 825734263 66342377 -2106829027 477574144 1433545746 -1596522941 26495770 127498272"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","boundary-elevation","boundary-pcolor","default_export_path_name","default_import_path_name","fill-percent","fill-room","panic-level","path-pcolor","pheremone-decay-rate","prob_max","ptch-size","sink-elevation","sink-pcolor","source-elevation","source-pcolor"
"0","100","0","100","0","nobody","3921","""NEITHER""","-1","1000","130","""../patches/Room_100x100.csv""","""../patches/Room_100x100.csv""","0.4","false","2","15","1","1","7","1.0E-4","11","1","19"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","boundary?","sink?","source?","sink-distance","previous-patch","previous-patch-x","previous-patch-y"
"0","100","130","""""","9.9","true","false","false","1000","0","0","0"
"1","100","130","""""","9.9","true","false","false","1000","0","0","0"
"2","100","130","""""","9.9","true","false","false","1000","0","0","0"
"3","100","130","""""","9.9","true","false","false","1000","0","0","0"
"4","100","130","""""","9.9","true","false","false","1000","0","0","0"
"5","100","130","""""","9.9","true","false","false","1000","0","0","0"
"6","100","130","""""","9.9","true","false","false","1000","0","0","0"
"7","100","130","""""","9.9","true","false","false","1000","0","0","0"
"8","100","130","""""","9.9","true","false","false","1000","0","0","0"
"9","100","130","""""","9.9","true","false","false","1000","0","0","0"
"10","100","130","""""","9.9","true","false","false","1000","0","0","0"
"11","100","130","""""","9.9","true","false","false","1000","0","0","0"
"12","100","130","""""","9.9","true","false","false","1000","0","0","0"
"13","100","130","""""","9.9","true","false","false","1000","0","0","0"
"14","100","130","""""","9.9","true","false","false","1000","0","0","0"
"15","100","130","""""","9.9","true","false","false","1000","0","0","0"
"16","100","130","""""","9.9","true","false","false","1000","0","0","0"
"17","100","130","""""","9.9","true","false","false","1000","0","0","0"
"18","100","130","""""","9.9","true","false","false","1000","0","0","0"
"19","100","130","""""","9.9","true","false","false","1000","0","0","0"
"20","100","130","""""","9.9","true","false","false","1000","0","0","0"
"21","100","130","""""","9.9","true","false","false","1000","0","0","0"
"22","100","130","""""","9.9","true","false","false","1000","0","0","0"
"23","100","130","""""","9.9","true","false","false","1000","0","0","0"
"24","100","130","""""","9.9","true","false","false","1000","0","0","0"
"25","100","130","""""","9.9","true","false","false","1000","0","0","0"
"26","100","130","""""","9.9","true","false","false","1000","0","0","0"
"27","100","130","""""","9.9","true","false","false","1000","0","0","0"
"28","100","130","""""","9.9","true","false","false","1000","0","0","0"
"29","100","130","""""","9.9","true","false","false","1000","0","0","0"
"30","100","130","""""","9.9","true","false","false","1000","0","0","0"
"31","100","130","""""","9.9","true","false","false","1000","0","0","0"
"32","100","130","""""","9.9","true","false","false","1000","0","0","0"
"33","100","130","""""","9.9","true","false","false","1000","0","0","0"
"34","100","130","""""","9.9","true","false","false","1000","0","0","0"
"35","100","130","""""","9.9","true","false","false","1000","0","0","0"
"36","100","130","""""","9.9","true","false","false","1000","0","0","0"
"37","100","130","""""","9.9","true","false","false","1000","0","0","0"
"38","100","130","""""","9.9","true","false","false","1000","0","0","0"
"39","100","130","""""","9.9","true","false","false","1000","0","0","0"
"40","100","130","""""","9.9","true","false","false","1000","0","0","0"
"41","100","130","""""","9.9","true","false","false","1000","0","0","0"
"42","100","130","""""","9.9","true","false","false","1000","0","0","0"
"43","100","130","""""","9.9","true","false","false","1000","0","0","0"
"44","100","130","""""","9.9","true","false","false","1000","0","0","0"
"45","100","130","""""","9.9","true","false","false","1000","0","0","0"
"46","100","130","""""","9.9","true","false","false","1000","0","0","0"
"47","100","130","""""","9.9","true","false","false","1000","0","0","0"
"48","100","130","""""","9.9","true","false","false","1000","0","0","0"
"49","100","11","""""","9.9","false","true","false","1.0E-4","{patch 49 100}","0","0"
"50","100","130","""""","9.9","true","false","false","1000","0","0","0"
"51","100","130","""""","9.9","true","false","false","1000","0","0","0"
"52","100","130","""""","9.9","true","false","false","1000","0","0","0"
"53","100","130","""""","9.9","true","false","false","1000","0","0","0"
"54","100","130","""""","9.9","true","false","false","1000","0","0","0"
"55","100","130","""""","9.9","true","false","false","1000","0","0","0"
"56","100","130","""""","9.9","true","false","false","1000","0","0","0"
"57","100","130","""""","9.9","true","false","false","1000","0","0","0"
"58","100","130","""""","9.9","true","false","false","1000","0","0","0"
"59","100","130","""""","9.9","true","false","false","1000","0","0","0"
"60","100","130","""""","9.9","true","false","false","1000","0","0","0"
"61","100","130","""""","9.9","true","false","false","1000","0","0","0"
"62","100","130","""""","9.9","true","false","false","1000","0","0","0"
"63","100","130","""""","9.9","true","false","false","1000","0","0","0"
"64","100","130","""""","9.9","true","false","false","1000","0","0","0"
"65","100","130","""""","9.9","true","false","false","1000","0","0","0"
"66","100","130","""""","9.9","true","false","false","1000","0","0","0"
"67","100","130","""""","9.9","true","false","false","1000","0","0","0"
"68","100","130","""""","9.9","true","false","false","1000","0","0","0"
"69","100","130","""""","9.9","true","false","false","1000","0","0","0"
"70","100","130","""""","9.9","true","false","false","1000","0","0","0"
"71","100","130","""""","9.9","true","false","false","1000","0","0","0"
"72","100","130","""""","9.9","true","false","false","1000","0","0","0"
"73","100","130","""""","9.9","true","false","false","1000","0","0","0"
"74","100","130","""""","9.9","true","false","false","1000","0","0","0"
"75","100","130","""""","9.9","true","false","false","1000","0","0","0"
"76","100","130","""""","9.9","true","false","false","1000","0","0","0"
"77","100","130","""""","9.9","true","false","false","1000","0","0","0"
"78","100","130","""""","9.9","true","false","false","1000","0","0","0"
"79","100","130","""""","9.9","true","false","false","1000","0","0","0"
"80","100","130","""""","9.9","true","false","false","1000","0","0","0"
"81","100","130","""""","9.9","true","false","false","1000","0","0","0"
"82","100","130","""""","9.9","true","false","false","1000","0","0","0"
"83","100","130","""""","9.9","true","false","false","1000","0","0","0"
"84","100","130","""""","9.9","true","false","false","1000","0","0","0"
"85","100","130","""""","9.9","true","false","false","1000","0","0","0"
"86","100","130","""""","9.9","true","false","false","1000","0","0","0"
"87","100","130","""""","9.9","true","false","false","1000","0","0","0"
"88","100","130","""""","9.9","true","false","false","1000","0","0","0"
"89","100","130","""""","9.9","true","false","false","1000","0","0","0"
"90","100","130","""""","9.9","true","false","false","1000","0","0","0"
"91","100","130","""""","9.9","true","false","false","1000","0","0","0"
"92","100","130","""""","9.9","true","false","false","1000","0","0","0"
"93","100","130","""""","9.9","true","false","false","1000","0","0","0"
"94","100","130","""""","9.9","true","false","false","1000","0","0","0"
"95","100","130","""""","9.9","true","false","false","1000","0","0","0"
"96","100","130","""""","9.9","true","false","false","1000","0","0","0"
"97","100","130","""""","9.9","true","false","false","1000","0","0","0"
"98","100","130","""""","9.9","true","false","false","1000","0","0","0"
"99","100","130","""""","9.9","true","false","false","1000","0","0","0"
"100","100","130","""""","9.9","true","false","false","1000","0","0","0"
"0","99","130","""""","9.9","true","false","false","1000","0","0","0"
"1","99","14.78197580687992","""""","9.9","false","false","false","0.00857650062970439","0","0","0"
"2","99","14.781515549165372","""""","9.9","false","false","false","0.008558731919749497","{patch 2 99}","0","0"
"3","99","14.780422351602693","""""","9.9","false","false","false","0.008550999420532175","{patch 3 99}","0","0"
"4","99","14.778840950167384","""""","9.9","false","false","false","0.008529553402507144","{patch 4 99}","0","0"
"5","99","14.776609988263383","""""","9.9","false","false","false","0.008519937542669203","{patch 5 99}","0","0"
"6","99","14.773906031933713","""""","9.9","false","false","false","0.00849302646290548","{patch 6 99}","0","0"
"7","99","14.770558401264935","""""","9.9","false","false","false","0.008475417974757211","{patch 7 99}","0","0"
"8","99","14.766722586828939","""""","9.9","false","false","false","0.008441093017274113","{patch 8 99}","0","0"
"9","99","14.762260106383458","""""","9.9","false","false","false","0.008411067693347625","{patch 9 99}","0","0"
"10","99","14.757154992500276","""""","9.9","false","false","false","0.008386376358112716","{patch 10 99}","0","0"
"11","99","14.751526578356055","""""","9.9","false","false","false","0.008346319845386299","{patch 11 99}","0","0"
